timestamp,accX,accY,accZ,anvX,anvY,anvZ
44800,-0.48,-10.1,-2.08,0.22,0.02,-0.21
44900,-0.28,-10.14,-1.73,0.11,0.09,-0.06
45000,-0.28,-10.16,-1.93,-0.03,0.05,0.1
45100,-0.19,-9.85,-1.7,-0.06,0.17,0.15
45200,-0.45,-9.62,-1.54,-0.24,0.02,0.2
45300,-0.1,-9.44,-1.35,-0.24,-0.18,0.15
45400,-0.77,-9.54,-0.59,0.14,0.3,0.53
45500,-1.35,-9.78,-1.14,0.1,0.33,0.26
45600,-1.98,-10.2,-2.04,0.05,0.22,0.02
45700,-1.7,-10.08,-2.53,-0.06,0.2,0.36
45800,-2.22,-9.82,-1.94,-0.01,0.1,0.46
45900,-2.61,-9.73,-1.79,0.02,0.11,0.2
46000,-3.07,-9.49,-1.86,-0.12,0.12,0.13
46100,-2.28,-9.23,-1.05,-0.02,0.08,0.1
46200,-2.42,-9.1,-1.02,0.11,0.14,0.03
46300,-2.45,-9.21,-1.07,0.21,0.19,-0.12
46400,-2.34,-9.49,-1.2,0.18,0.09,-0.09
46500,-2.41,-9.22,-1.17,0.06,0.07,-0.04
46600,-2.33,-9.22,-0.72,0.27,0.01,-0.07
46700,-2.49,-9.73,-0.93,0.25,0.02,-0.12
46800,-2.22,-9.48,-0.56,0.14,-0.05,-0.22
46900,-1.68,-10.02,-0.53,0,-0.15,-0.33
47000,-1.98,-10.12,-0.51,-0.03,-0.21,-0.2
47100,-1.19,-9.74,-0.36,-0.05,-0.21,-0.05
47200,-0.52,-9.83,-0.24,-0.09,-0.22,-0.35
47300,-0.23,-9.76,0.43,-0.03,-0.19,-0.21
47400,-0.13,-9.51,0.81,0.19,-0.01,-0.07
47500,-0.43,-9.84,0.3,0.13,-0.03,-0.17
47600,0.47,-9.52,0.46,0.2,0.07,-0.08
47700,-0.11,-10.03,0.37,0.2,0,-0.22
47800,0.53,-9.18,0.89,0.03,-0.09,0.1
47900,0.23,-9.79,0.39,0.26,0.21,0.19
48000,-0.95,-10.4,0.09,0.18,0.41,0.11
48100,-0.61,-10,0.38,0.05,0.29,0.24
48200,-1.12,-10.12,0.18,-0.15,0.22,0.14
48300,-1.1,-9.56,1.41,-0.03,0.42,0.39
48400,-1.83,-9.9,0.87,0.11,0.5,0.38
48500,-2.39,-9.82,-0.18,0.04,0.44,0.29
48600,-2.87,-9.46,-0.55,-0.32,0.06,0.15
48700,-2.87,-9.59,-0.46,-0.31,0.23,0.23
48800,-2.85,-9.58,-0.85,-0.37,-0.15,0.2
48900,-3.27,-9.27,-0.81,-0.33,-0.35,0.1
49000,-3.26,-9.15,-0.58,-0.24,-0.23,0.03
49100,-3.03,-9.16,-0.63,-0.12,-0.21,0
49200,-2.61,-9.21,-0.62,-0.09,-0.14,-0.12
49300,-2.26,-9.39,-0.68,0.12,-0.19,-0.3
49400,-2.37,-9.95,-1.05,-0.06,-0.45,-0.55
49500,-2.37,-10.3,-1.58,0.04,-0.54,-0.34
49600,-1.55,-10.12,-1.36,-0.13,-0.5,-0.27
49700,-1.15,-10.1,-0.89,-0.18,-0.28,-0.4
49800,-0.49,-9.97,-0.23,-0.14,-0.21,-0.23
49900,-0.15,-9.63,0.32,0.03,-0.15,-0.22
50000,0.06,-9.86,-0.8,-0.03,-0.09,-0.32
50100,0.11,-9.7,-0.71,-0.17,-0.17,-0.13
50200,0.47,-9.96,-1.1,-0.1,-0.18,-0.07
50300,0.39,-10.15,-1.14,-0.23,-0.27,-0.06
50400,0.12,-9.95,-1.15,-0.41,-0.34,0.13
50500,-0.03,-9.97,-1.02,-0.21,-0.17,0.17
50600,-0.17,-9.97,-1.11,-0.16,0.03,0.28
50700,-0.19,-9.37,-0.22,-0.11,0.18,0.26
50800,-0.25,-9.44,-0.16,0,0.25,0.43
50900,-1.03,-9.41,-0.64,-0.02,0.15,0.33
51000,-1.43,-9.35,-0.34,0,0.06,0.57
51100,-0.91,-8.51,-0.77,0.08,0.48,0.32
51200,-1.33,-9.01,-0.99,0.24,0.16,0.25
51300,-1.32,-9.68,-1.33,0.12,0.05,0.04
51400,-2.85,-9.46,-0.85,-0.22,0.08,0.07
51500,-2.6,-9.58,-0.93,-0.04,-0.19,0.55
51600,-3.15,-9.23,-1.16,-0.03,-0.21,0.14
51700,-3.34,-9.64,-2.58,0.05,0.11,-0.13
51800,-3.06,-9.2,-2.09,-0.12,0,-0.11
51900,-2.74,-9.42,-1.84,-0.11,-0.02,-0.21
52000,-2.8,-9.6,-2.16,-0.12,0.08,-0.19
52100,-2.15,-9.24,-1.58,-0.28,-0.19,0
52200,-2.22,-9.47,-1.81,-0.22,-0.23,-0.21
52300,-1.81,-9.39,-2.05,-0.33,-0.26,-0.24
52400,-1.29,-9.64,-1.58,-0.14,-0.14,-0.27
52500,-1.14,-10,-2.32,0.02,-0.04,-0.41
52600,-1.41,-10.04,-2.46,-0.05,0,-0.21
52700,-0.75,-9.82,-2.55,-0.06,-0.13,-0.19
52800,-0.06,-9.98,-2.31,-0.13,-0.28,-0.21
52900,0.47,-9.79,-2.58,-0.05,-0.33,-0.16
53000,-0.06,-9.94,-2.28,-0.01,-0.54,-0.18
53100,-0.33,-10.38,-2.96,-0.23,-0.54,-0.02
53200,0.21,-10.16,-3.7,-0.27,-0.34,-0.02
53300,-0.45,-10.1,-2.64,-0.14,-0.42,0.32
53400,-0.41,-9.94,-2.64,0.06,0.13,0.23
53500,-0.59,-9.94,-2.95,0.02,0.24,0.21
53600,-0.69,-9.84,-2.21,0.07,0.27,0.31
53700,-1.6,-10.16,-2.71,0.26,0.32,0.31
53800,-1.83,-9.99,-2.73,0.05,0.4,0.31
53900,-1.41,-9.75,-3.22,-0.37,-0.15,0.22
54000,-1.58,-9.44,-3.4,-0.2,-0.16,0.4
54100,-2.15,-9.36,-3.37,0.03,0,0.54
54200,-2.17,-9.34,-3.11,-0.16,0.03,0.22
54300,-2.27,-8.92,-3.38,-0.18,0.03,-0.01
54400,-2.49,-9.12,-3.56,-0.03,-0.12,-0.04
54500,-2.9,-9.02,-3.45,-0.06,-0.13,-0.14
54600,-2.9,-9.2,-3.3,0.02,0.11,-0.4
54700,-2.57,-9.39,-3.8,-0.07,0.01,-0.37
54800,-2.41,-9.46,-3.78,-0.03,-0.3,-0.37
54900,-1.63,-9.47,-3.74,-0.01,-0.23,-0.2
55000,-1.85,-9.64,-3.69,0.02,-0.16,-0.25
55100,-1.57,-9.49,-3.75,-0.19,-0.16,-0.32
55200,-0.93,-9.57,-3.51,-0.22,-0.26,-0.31
55300,-0.79,-9.52,-3.22,-0.06,-0.05,-0.26
55400,-0.7,-9.35,-3.15,0.09,0.02,-0.44
55500,-0.21,-9.33,-2.84,0.18,0.03,-0.28
55600,-0.51,-9.67,-3.34,0.12,0.14,-0.09
55700,-0.89,-9.86,-3.22,0.2,0.19,0.13
55800,-0.87,-9.84,-2.8,-0.02,0.05,0.33
55900,-1.3,-9.49,-2.5,0.08,0.36,0.33
56000,-1.13,-9.79,-2.66,0.01,0.38,0.31
56100,-1.2,-9.66,-2.72,-0.02,0.07,0.33
56200,-2.39,-9.72,-2.61,0.07,0.21,0.35
56300,-2.26,-9.73,-2.85,-0.12,0.08,0.26
56400,-1.79,-9.61,-3.34,-0.18,-0.27,0.35
56500,-2.04,-9.29,-2.89,-0.07,0.09,0.29
56600,-2.86,-9.41,-2.69,0.11,0.27,0.31
56700,-2.8,-9.3,-2.7,0.06,0.13,0.03
56800,-2.61,-9.14,-3,0.14,0.13,0.05
56900,-2.5,-9.33,-2.33,0.12,0.09,-0.1
57000,-2.62,-9.41,-2.7,0.16,0,-0.29
57100,-2.13,-9.2,-2.69,0.06,-0.12,-0.24
57200,-1.94,-9.42,-2.17,-0.1,-0.24,-0.24
57300,-1.33,-9.56,-1.51,0,-0.09,-0.4
57400,-1.35,-9.74,-1.94,-0.02,-0.24,-0.4
57500,-1.12,-9.76,-2,-0.01,-0.27,-0.37
57600,-0.98,-9.87,-1.77,-0.03,-0.14,-0.28
57700,-0.17,-9.64,-1.84,-0.1,0,-0.29
57800,-0.02,-9.99,-2.15,0.01,-0.03,-0.19
57900,-0.07,-9.72,-2.04,0.03,-0.38,-0.13
58000,-0.44,-10.03,-1.31,0.11,0.04,0.05
58100,-0.13,-10.06,-1.92,0.05,0.18,0.09
58200,-0.39,-9.83,-1.7,0.07,-0.17,0.25
58300,-0.1,-9.84,-1.09,-0.12,0.14,0.07
58400,0.37,-9.65,-1.34,0.01,0.31,0.19
58500,-0.82,-9.71,-1.2,0.09,0.25,0.34
58600,-0.83,-9.95,-1.4,0.11,0.15,0.36
58700,-1.94,-10,-1.62,0.01,0.27,0.42
58800,-1.84,-9.87,-1.82,-0.11,0.23,0.47
58900,-2.26,-9.43,-0.75,0.15,0.36,0.49
59000,-2.73,-9.24,-0.93,0.12,0.32,0.22
59100,-2.89,-8.99,-1.21,0.09,0.35,0.28
59200,-2.88,-8.85,-1.23,0.1,0.27,0.16
59300,-2.83,-8.83,-0.92,0.26,0.23,0.04
59400,-2.93,-8.67,-0.46,0.34,0.01,-0.18
59500,-2.77,-9.17,-0.99,0.31,-0.08,-0.36
59600,-3,-9.6,-0.24,0.14,-0.26,-0.59
59700,-1.8,-9.61,-0.41,0.04,-0.21,-0.5
59800,-1.59,-9.73,-0.48,0.04,-0.21,-0.45
59900,-1.05,-9.74,-0.52,-0.11,-0.26,-0.39
60000,-0.62,-9.69,0.16,-0.05,-0.19,-0.29
60100,-0.68,-9.93,-0.17,0.15,-0.09,-0.29
60200,0.03,-9.83,0.63,0.25,-0.04,-0.22
60300,0.25,-9.94,0.03,0.17,-0.01,-0.18
60400,0.53,-9.77,0.74,0.1,0.11,-0.1
60500,0.91,-9.45,1.27,0.25,0.06,-0.18
60600,0.13,-10.07,0.78,0.24,0.01,-0.14
60700,0.88,-9.63,1.44,0.07,-0.04,0.12
60800,-0.31,-10,0.94,-0.01,0.31,0.4
60900,-0.22,-9.62,1.33,-0.08,0.36,0.51
61000,-0.19,-9.62,1.07,-0.1,0.45,0.49
61100,-1.73,-9.13,1.44,0.03,0.48,0.42
61200,-1.65,-9.52,1.09,-0.14,0.41,0.24
61300,-1.86,-9.54,0.31,-0.3,0.33,0.54
61400,-2.66,-9.18,0.44,-0.36,0.25,0.42
61500,-2.6,-9.03,0.12,-0.25,0.04,0.32
61600,-3.35,-9.14,-0.48,-0.28,0.01,0.21
61700,-3.55,-9.09,-0.38,-0.28,-0.06,0.07
61800,-3.47,-9.02,-0.37,-0.26,-0.13,0.1
61900,-3.21,-9.17,-0.42,-0.17,0,-0.03
62000,-3.36,-8.99,-0.63,-0.18,-0.06,-0.23
62100,-2.9,-9.02,-0.49,-0.12,-0.01,-0.15
62200,-2.94,-9.35,-0.67,0.01,-0.1,-0.23
62300,-2.64,-9.46,-0.4,0.1,0.01,-0.3
62400,-1.89,-9.49,-0.64,0.06,-0.04,-0.39
62500,-1.84,-9.59,-0.77,0.03,-0.05,-0.23
62600,-1.4,-9.78,-0.3,0.05,0.34,-0.42
62700,-0.76,-9.77,-0.82,-0.06,-0.16,-0.27
62800,-0.64,-9.86,-0.22,-0.07,-0.26,-0.3
62900,-0.65,-9.96,-0.56,0.03,-0.02,-0.27
63000,-0.06,-10.19,-1.41,-0.05,-0.24,-0.21
63100,-0.05,-10.08,-1.34,-0.06,-0.32,-0.09
63200,0.17,-9.79,-0.88,-0.12,-0.21,-0.13
63300,0.51,-9.77,-0.46,-0.07,0.15,-0.22
63400,0.43,-9.94,-1.14,-0.09,-0.16,0
63500,0.23,-9.79,-1.26,-0.28,-0.25,-0.03
63600,0.67,-10.07,-1.77,-0.16,-0.2,0.14
63700,0.37,-10.12,-1.93,-0.13,-0.2,0.11
63800,-0.05,-9.97,-1.73,-0.16,0.02,0.17
63900,0.28,-9.9,-1.65,-0.09,0.23,0.24
64000,0.11,-10.01,-2.17,-0.04,0.33,0.36
64100,-0.24,-9.81,-1.81,0.07,0.36,0.32
64200,-1.13,-9.69,-1.73,0.02,0.24,0.24
64300,-0.98,-9.99,-2.41,0,0.1,0.19
64400,-1.36,-9.71,-2.01,-0.04,-0.01,0.28
64500,-1.42,-9.68,-1.82,-0.05,0,0.23
64600,-1.33,-9.46,-1.59,-0.05,0.17,0.17
64700,-1.97,-9.59,-1.93,0.01,0.1,0.17
64800,-2.12,-9.75,-2.72,-0.01,0.13,0.13
64900,-2.38,-9.61,-2.19,-0.08,0.11,0.21
65000,-2.65,-9.5,-2.3,-0.13,-0.1,0.25
65100,-2.19,-9.21,-2.42,-0.11,-0.04,0.39
65200,-3.01,-9.28,-2.33,-0.1,-0.07,0.16
65300,-3.02,-9.14,-2.27,-0.11,-0.15,0.02
65400,-3.47,-9.23,-2.7,-0.07,-0.04,-0.01
65500,-3.33,-9.19,-3,-0.11,-0.15,0.03
65600,-3.28,-9.23,-3.01,-0.13,-0.06,-0.04
65700,-2.86,-8.9,-3.02,-0.19,-0.21,-0.11
65800,-2.91,-9.14,-2.54,-0.18,-0.04,-0.22
65900,-2.66,-9.34,-3.45,-0.16,-0.31,-0.34
66000,-2.46,-9.31,-2.99,-0.11,-0.11,-0.13
66100,-1.96,-9.24,-2.54,-0.04,-0.08,-0.23
66200,-2,-9.39,-2.74,0.01,-0.32,-0.3
66300,-1.59,-9.55,-2.57,0.01,-0.27,-0.39
66400,-1.02,-9.73,-2.49,0,-0.16,-0.26
66500,-1.15,-9.91,-2.97,0.02,-0.18,-0.21
66600,-0.69,-9.81,-3.09,-0.08,0.01,-0.27
66700,-0.51,-9.6,-2.97,-0.11,0.01,-0.04
66800,-0.54,-9.53,-2.56,-0.12,-0.09,-0.11
66900,-0.6,-9.84,-2.74,-0.01,-0.01,-0.09
67000,-0.44,-9.87,-3.48,-0.22,-0.02,-0.21
67100,-0.35,-9.87,-3.63,-0.22,-0.28,-0.05
67200,-0.13,-9.47,-3.18,-0.26,-0.27,0.07
67300,-0.03,-9.52,-3.18,-0.15,-0.14,0.03
67400,0.2,-9.27,-3.72,-0.06,0.05,0.02
67500,-0.17,-9.51,-3.8,-0.12,-0.01,0.04
67600,-0.19,-9.45,-4.17,-0.03,-0.02,0.07
67700,-1.13,-9.42,-4.06,-0.02,0.15,0.23
67800,-0.99,-9.43,-4.09,-0.05,0.26,0.21
67900,-0.99,-9.18,-4.09,-0.08,0.31,0.11
68000,-1.23,-9.38,-4.09,0.02,0.16,0.15
68100,-1.01,-9.29,-4.53,-0.01,0.24,0
68200,-1.8,-9.26,-4.35,0.02,0.16,0.25
68300,-1.56,-9.25,-4.28,0.05,0.1,0.1
68400,-2.07,-9.27,-4.06,0.05,0.21,0.19
68500,-1.58,-9.28,-4.31,0.01,0.26,0.13
68600,-1.76,-9.18,-4.93,0.08,0.19,0.13
68700,-2.59,-9.23,-4.45,0.02,0.17,0.29
68800,-2.51,-8.85,-4.36,-0.11,-0.07,0.34
68900,-2.96,-9.19,-4.3,0.14,0.02,0.29
69000,-2.06,-8.84,-4.39,0.09,0.16,0.17
69100,-2.56,-8.99,-4.34,0.13,0.1,0.12
69200,-3.01,-8.99,-4.02,0.14,0.09,0.01
69300,-2.84,-9.11,-3.99,0.14,0.08,-0.05
69400,-2.47,-9.14,-4.1,0.02,0.08,-0.14
69500,-1.8,-9.09,-4.01,-0.01,-0.14,-0.25
69600,-1.74,-9.23,-3.45,0.05,-0.12,-0.21
69700,-2.17,-9.68,-3.52,0.02,-0.1,-0.25
69800,-2.02,-9.53,-2.93,0,-0.08,-0.19
69900,-1.54,-9.27,-3.09,-0.02,0.01,-0.2
70000,-1.26,-9.61,-3.03,0.01,-0.07,-0.18
70100,-0.96,-9.77,-3.06,0.05,-0.11,-0.23
70200,-1.15,-9.96,-2.91,-0.02,-0.19,-0.25
70300,-0.83,-9.77,-3.13,-0.08,-0.06,-0.27
70400,-0.36,-9.7,-2.76,-0.05,-0.09,-0.07
70500,-0.07,-10.08,-3.48,0.14,-0.07,-0.14
70600,-0.13,-10.07,-3,-0.01,-0.06,-0.25
70700,-0.02,-10,-2.45,0.11,-0.11,-0.25
70800,-0.11,-10.01,-2.3,0.13,-0.2,-0.19
70900,-0.01,-9.9,-1.89,0.21,-0.19,0.03
71000,0.34,-9.52,-1.14,0.09,-0.08,0.08
71100,0.53,-9.83,-1.49,0.23,0.46,0.23
71200,-0.51,-9.75,-1.5,0.16,0.34,0.25
71300,-0.23,-9.86,-1.17,0.02,0,0.22
71400,-0.22,-10.02,-1.75,0.12,0.12,0.14
71500,-1.22,-10,-1.66,0.11,0.22,0.14
71600,-1.11,-9.96,-1.5,-0.06,0.03,0.08
71700,-0.99,-9.87,-1.34,-0.03,0.11,0.24
71800,-1.68,-9.73,-1.37,0.06,0.13,0.31
71900,-1.56,-9.76,-1.64,-0.02,0.22,0.25
72000,-1.78,-9.54,-1.61,-0.02,0.16,0.23
72100,-2.06,-9.48,-1.3,-0.06,0.2,0.23
72200,-2.29,-9.13,-1.06,-0.17,0.08,0.32
72300,-2.51,-9.12,-1.33,-0.17,0.11,0.19
72400,-2.81,-9.16,-1.46,-0.13,0.13,0.11
72500,-3.32,-9.14,-1.84,-0.05,-0.19,0.24
72600,-3.36,-9.3,-1.55,0.05,-0.08,0.17
72700,-3.41,-8.96,-1.58,0,0.15,0.07
72800,-3.38,-8.96,-1.67,0.01,0.07,0.03
72900,-3.69,-8.98,-1.47,0.09,0.12,-0.32
73000,-3.45,-9.07,-1.55,0.17,0.17,-0.07
73100,-2.94,-9.14,-1.66,0.15,0.17,-0.11
73200,-3.12,-9.21,-1.75,0.05,0.03,-0.13
73300,-2.96,-9.31,-1.17,0.02,0.02,-0.15
73400,-2.82,-9.58,-1.66,0.08,-0.05,-0.14
73500,-2.46,-9.63,-1.35,0.06,-0.16,-0.21
73600,-2.37,-9.66,-1.17,0.11,-0.09,-0.28
73700,-1.97,-9.52,-1.27,0,-0.18,-0.22
73800,-1.45,-9.68,-0.92,-0.11,-0.02,-0.23
73900,-1.41,-9.73,-0.86,-0.06,-0.07,-0.22
74000,-0.63,-9.5,-0.71,0,-0.17,-0.26
74100,-1.02,-10.19,-0.74,-0.03,-0.24,-0.2
74200,-0.35,-9.94,-0.55,-0.14,-0.07,-0.14
74300,-0.37,-9.97,-1.17,-0.11,-0.14,-0.21
74400,0.05,-9.92,-0.76,-0.23,-0.35,-0.06
74500,0.49,-9.62,-0.47,-0.23,0.01,-0.09
74600,0.89,-9.91,-0.4,-0.08,-0.15,-0.13
74700,0.85,-9.58,-0.09,-0.01,0.04,-0.21
74800,1.02,-9.5,0,0.61,0.18,-0.27
74900,-0.02,-10.17,-0.39,0.68,0.33,-0.2
75000,-0.8,-10.17,-0.26,0.27,0.11,0.35
75100,-0.62,-9.79,0.71,0.03,0.04,0.95
75200,0.73,-8.74,0.61,-0.46,0.12,0.54
75300,-0.52,-9.17,0.61,-0.04,0.06,0.19
75400,-1.04,-9.81,0,0.11,0.14,-0.02
75500,-1.65,-9.77,-0.39,0.05,0.18,0.12
75600,-2.37,-10.37,-1.08,-0.08,0.18,0.33
75700,-2.43,-10.35,-0.72,-0.21,0.01,0.44
75800,-3.66,-9.83,-0.96,-0.47,0.21,0.54
75900,-3.22,-8.45,-0.42,-0.32,-0.05,0.39
76000,-3.65,-8.56,-0.6,-0.15,0.29,0.26
76100,-4.46,-8.79,-1.72,-0.08,0.16,0.39
76200,-4.69,-8.69,-1.38,-0.34,-0.01,0.26
76300,-4.15,-8,-0.4,-0.29,0.11,0.48
76400,-4.2,-7.96,-2.39,-0.08,0.07,0.1
76500,-5.23,-8.12,-1.83,-0.15,-0.11,0.01
76600,-4.8,-7.96,-2.36,-0.21,-0.18,-0.12
76700,-4.84,-8.29,-2.29,-0.07,-0.07,-0.21
76800,-4.57,-8.37,-2.44,-0.06,-0.03,-0.22
76900,-4.58,-8.63,-2.06,-0.12,-0.14,-0.34
77000,-3.84,-9.11,-2.08,-0.02,-0.26,-0.23
77100,-3.23,-9.39,-1.81,-0.07,-0.15,-0.42
77200,-2.86,-9.52,-1.57,0.1,-0.34,-0.63
77300,-2.37,-9.31,-1.9,-0.09,-0.26,-0.6
77400,-1.81,-9.87,-0.92,0.05,-0.19,-0.53
77500,-1.06,-9.89,-1.16,-0.22,-0.42,-0.42
77600,-0.53,-9.79,-0.76,-0.06,-0.18,-0.33
77700,0.26,-9.91,-1.76,-0.03,-0.1,-0.29
77800,0.82,-9.92,-1.43,-0.24,-0.27,-0.31
77900,0.73,-10.18,-1.54,-0.14,0.05,-0.26
78000,-0.67,-9.9,-1.53,-0.24,-0.08,-0.34
78100,0.88,-9.89,-1.97,-0.03,0.3,0.12
78200,0.78,-10.11,-2.23,-0.19,-0.46,0.09
78300,0.21,-10.01,-2.73,-0.23,-0.69,0.11
78400,0.48,-10.41,-3.5,-0.11,-0.21,0.23
78500,0.04,-9.7,-3.24,-0.2,0.13,0.19
78600,-0.53,-9.59,-2.14,-0.01,0.33,0.68
78700,-0.88,-9.73,-2.23,0.12,0.27,0.51
78800,-1.25,-9.39,-2.25,0.16,0.43,0.24
78900,-1.43,-9.52,-2.43,0.37,0.4,0.48
79000,-2.13,-9.73,-2.68,0.29,0.41,0.43
79100,-2.47,-9.53,-1.76,0.11,0.36,0.43
79200,-2.53,-9.27,-2.85,0.03,0.21,0.28
79300,-3.23,-9.12,-2.77,-0.16,-0.12,0.27
79400,-3.64,-9.24,-2.3,-0.04,-0.01,0.28
79500,-3.73,-8.95,-2.55,-0.07,-0.04,0.2
79600,-3.55,-8.58,-2.6,-0.03,-0.06,0
79700,-3.92,-8.7,-3.09,0,-0.07,0.03
79800,-3.96,-8.8,-2.65,-0.17,-0.17,0.06
79900,-3.85,-8.55,-2.41,-0.1,-0.13,-0.14
80000,-3.89,-8.6,-2.21,-0.21,-0.25,-0.29
80100,-3.89,-8.75,-2.11,-0.01,-0.09,-0.25
80200,-3.69,-9.03,-2.53,-0.05,-0.2,-0.34
80300,-3.52,-9.36,-2.68,-0.07,0.11,-0.45
80400,-3.58,-9.71,-3.07,-0.21,-0.2,-0.32
80500,-2.8,-9.6,-2.07,-0.06,-0.18,-0.24
80600,-2.32,-9.49,-2.9,0.13,0.05,-0.26
80700,-2.3,-9.81,-2.45,-0.26,-0.31,-0.46
80800,-1.38,-9.62,-2.2,-0.18,-0.1,-0.44
80900,-0.1,-10.02,-3.56,-0.13,0.43,-0.48
81000,-0.25,-9.69,-3.54,-0.19,-0.27,-0.47
81100,-0.44,-9.73,-2.76,-0.1,0.17,-0.05
81200,0.17,-10,-3.5,-0.18,-0.06,-0.19
81300,-0.68,-10.01,-3.18,-0.31,-0.25,-0.26
81400,-0.1,-9.61,-3.86,-0.33,-0.3,0.01
81500,-0.19,-9.45,-3.69,-0.31,-0.22,0.17
81600,-0.45,-9.74,-4.56,0.05,0.1,0.26
81700,-0.94,-9.39,-3.8,0.08,0.26,0.21
81800,-0.67,-9.34,-3.85,-0.02,0.15,0.3
81900,-0.43,-9.4,-3.8,0.11,0.28,0.32
82000,-1.18,-9.46,-3.48,0.15,0.21,0.27
82100,-1.49,-9.47,-3.41,0.01,0.27,0.15
82200,-1.95,-9.79,-3.22,0.27,0.15,0.5
82300,-2.24,-9.42,-3.15,0.21,0.05,0.41
82400,-2.25,-9.24,-2.98,0.19,0.22,0.33
82500,-2.97,-9.49,-3.2,0.04,0.18,0.26
82600,-3.67,-9.41,-3.53,-0.09,0.12,0.4
82700,-2.96,-8.95,-3.23,-0.07,0.04,0.29
82800,-3.68,-8.56,-3.05,-0.06,-0.08,0.22
82900,-3.83,-8.67,-3.14,-0.11,0.17,0.1
83000,-3.5,-8.37,-3.36,0.01,0.07,0.18
83100,-4.05,-8.64,-3.75,-0.18,0.02,0.05
83200,-4.28,-8.24,-3.23,-0.21,-0.14,0.13
83300,-4.39,-8.39,-3.68,-0.19,-0.11,-0.1
83400,-4.17,-8.39,-3.3,-0.07,-0.03,-0.15
83500,-3.59,-8.34,-3.24,-0.17,-0.1,-0.23
83600,-4.21,-8.69,-3.26,-0.21,-0.08,-0.25
83700,-3.46,-8.48,-3.58,0,-0.24,-0.07
83800,-2.85,-8.9,-3.82,-0.15,0,-0.29
83900,-2.59,-8.93,-3.92,-0.11,0.05,-0.28
84000,-2.29,-9.05,-4.13,0.08,-0.02,-0.16
84100,-1.87,-9.06,-4.65,-0.01,0.01,-0.23
84200,-1.85,-9.55,-4.9,-0.17,0.2,-0.44
84300,-0.52,-9.37,-4.7,-0.09,0.07,-0.4
84400,-0.58,-9.8,-5.06,-0.15,-0.4,-0.36
84500,-0.32,-9.42,-4.58,-0.04,-0.13,-0.42
84600,-0.01,-9.28,-4.34,-0.05,-0.31,-0.44
84700,0.45,-9.28,-4.13,0.15,0.11,-0.23
84800,0.38,-9.44,-4.21,0.31,0.4,-0.16
84900,0.14,-9.31,-3.06,0.23,0.19,0.13
85000,-0.16,-9.66,-3.02,0.37,0.24,0.31
85100,0.04,-9.7,-3.26,0.26,0.46,0.43
85200,-0.52,-9.79,-3.32,0.06,0.22,0.44
85300,-0.54,-9.99,-3.31,0.09,0.45,0.43
85400,-0.81,-9.5,-2.95,0.03,0.26,0.28
85500,-0.92,-9.5,-2.87,0.15,0.12,0.47
85600,-1.85,-9.83,-3.52,0,0.13,0.26
85700,-2.6,-9.58,-3,-0.04,0.09,0.27
85800,-2.35,-9.35,-2.59,0.01,0.2,0.44
85900,-3.06,-9.25,-2.66,-0.06,0.29,0.33
86000,-3.33,-9.39,-3.05,0.04,0.21,0.21
86100,-3.56,-9.07,-3.31,0.05,0.12,0.24
86200,-2.94,-8.74,-3.06,0.06,0.05,0.18
86300,-3.14,-8.57,-3.31,-0.05,0.04,0.09
86400,-3.55,-8.93,-3.04,0.04,0.12,0.14
86500,-3.86,-9,-3.3,0.2,0.07,0.13
86600,-3.93,-8.79,-3.13,0.07,0.12,-0.03
86700,-3.7,-9.05,-3.02,-0.01,-0.02,-0.09
86800,-3.23,-8.84,-2.9,0.08,-0.04,-0.13
86900,-3.14,-8.8,-2.41,0.11,-0.04,-0.19
87000,-2.99,-9.18,-2.51,0.15,0.1,-0.31
87100,-2.74,-9.42,-2.37,0.05,-0.02,-0.23
87200,-2.14,-9.11,-1.97,0,-0.08,-0.24
87300,-2.2,-9.77,-2,0.17,-0.03,-0.52
87400,-2.09,-10.15,-2.37,-0.02,-0.2,-0.46
87500,-1.49,-10.09,-2.25,-0.13,-0.05,-0.51
87600,-1.25,-10.03,-2.26,-0.03,-0.28,-0.5
87700,-0.11,-9.72,-1.61,0.08,-0.08,-0.52
87800,0.19,-9.86,-1.62,-0.09,0.01,-0.35
87900,0.68,-9.89,-1.99,0.04,0.04,-0.16
88000,0.76,-9.68,-2.11,0.28,-0.17,-0.42
88100,0.51,-10.13,-1.96,0.11,-0.15,-0.17
88200,-0.02,-10.21,-1.85,0.2,-0.08,0.1
88300,0.95,-10.19,-1.45,0.05,0.07,0.36
88400,0.5,-10.02,-1.62,0.04,0.24,0.46
88500,-0.05,-9.92,-1.16,-0.08,-0.01,0.31
88600,-0.53,-9.66,-0.7,0.03,0.24,0.44
88700,-0.67,-9.79,-1.37,-0.06,0.02,0.34
88800,-1.72,-10.07,-1.12,0.03,0.18,0.23
88900,-2.12,-9.61,-1.58,-0.1,0.47,0.3
89000,-1.97,-9.74,-1.67,-0.18,0,0.31
89100,-2.97,-9.85,-1.71,-0.06,0.03,0.37
89200,-2.98,-9.37,-1.42,-0.04,0.23,0.37
89300,-3.1,-9.08,-1.39,0.11,0.35,0.43
89400,-3.51,-8.71,-1.66,0.05,0.21,0.17
89500,-3.35,-8.84,-2.13,0.02,0.11,0.1
89600,-4.34,-8.81,-1.75,0.13,0.31,0.21
