timestamp,accX,accY,accZ,anvX,anvY,anvZ
44600,-0.29,-11.84,-1.87,0.12,0.06,-0.17
44700,0.43,-11,-1.73,-0.15,-0.18,0.46
44800,-0.27,-10.42,-2.04,0.29,0.17,-0.01
44900,-0.65,-9.03,-1.55,-0.05,0.06,0.11
45000,-0.45,-9.44,-1.39,0.21,0.43,0.09
45100,-1.07,-7.86,-2.36,0.05,0.41,-0.23
45200,-0.45,-9.98,-2.66,0,0.39,-0.26
45300,-0.14,-9.55,-1.64,0.07,0.27,-0.32
45400,0.34,-10.42,-2.74,0.18,0.25,-0.07
45500,0.14,-9.76,-1.62,-0.15,-0.03,-0.11
45600,0.59,-12.26,-1.38,-0.11,0.02,0.35
45700,-0.37,-11.22,-0.67,-0.32,0.04,0.3
45800,-0.33,-9.62,-0.87,0.37,0.35,0.38
45900,-0.91,-9.84,-1.45,0.36,0.56,0.27
46000,-0.65,-9.03,-2.42,0.12,0.26,-0.14
46100,-1.57,-8.62,-0.84,-0.11,0.34,0.14
46200,-0.9,-9.33,-1.1,0.03,0.31,0.07
46300,-1.26,-8.89,-1.62,-0.14,0.08,-0.57
46400,-0.12,-9.3,-2,-0.22,-0.09,-0.44
46500,-0.48,-10.36,-1.32,-0.29,-0.3,-0.4
46600,0.4,-12.66,-1.02,0.07,-0.1,0.06
46700,-0.15,-11.94,-0.8,-0.21,-0.08,0.46
46800,-0.21,-9.58,-2.13,-0.04,0.16,0.49
46900,-0.64,-9.05,-1.41,0.22,0.05,0.44
47000,-1.55,-8.75,-2.17,-0.25,-0.34,-0.34
47100,-0.81,-8.78,-1.45,0.18,0.01,0.13
47200,-0.87,-9.86,-1.06,-0.54,-0.16,-0.25
47300,-0.55,-9.26,-1.5,0.32,-0.2,-0.24
47400,-0.43,-9.23,-2.78,0.2,0,-0.23
47500,0.14,-9.06,-1.32,-0.21,-0.21,-0.49
47600,0.2,-10.04,-1.83,-0.06,-0.12,-0.2
47700,0.93,-11.23,-1.16,-0.27,-0.33,-0.27
47800,0.81,-11.7,-1.06,-0.06,-0.03,0.34
47900,0.66,-11.02,-2.8,0.07,0.06,0.22
48000,0.28,-9.01,-2.88,-0.18,-0.26,0.18
48100,0.26,-8.77,-2.44,0.17,-0.41,0.32
48200,0.02,-8.86,-2.07,-0.33,-0.59,0.03
48300,0.79,-9.22,-1.36,-0.07,-0.46,-0.13
48400,-0.24,-9.06,-2.56,0.28,-0.61,0.01
48500,0.55,-9.57,-1.83,-0.11,-0.47,-0.06
48600,0.78,-11.45,-1.36,0.24,-0.11,0
48700,0.36,-10.91,-2.74,-0.12,-0.22,-0.35
48800,-0.2,-12.27,-2.08,-0.05,-0.25,0.32
48900,0.01,-9.58,-1.64,-0.08,-0.42,0.42
49000,-0.74,-9.98,-2.25,0.43,-0.15,0.24
49100,-0.24,-8.83,-2.12,-0.04,-0.01,0.17
49200,-0.46,-8.6,-1.68,-0.09,-0.11,-0.06
49300,-0.75,-9.13,-1.7,-0.3,-0.3,-0.44
49400,0.08,-9.85,-1.21,-0.06,-0.04,0.01
49500,-0.27,-10.05,-1.76,-0.22,-0.19,-0.38
49600,0.34,-11.35,-1.91,0.01,0.05,0.03
49700,-0.06,-11.08,-2.6,0.02,-0.06,0.24
49800,-0.05,-9.86,-2.17,-0.06,-0.4,0.29
49900,-0.99,-10.01,-2.11,0.03,-0.15,0.01
50000,-0.44,-9.09,-1.63,-0.03,0.13,0.36
50100,-0.56,-8.68,-0.69,0,0.21,-0.1
50200,-0.96,-9.15,-1.58,-0.04,0.29,-0.42
50300,0.51,-9.73,-0.72,0.01,0.4,-0.05
50400,0.41,-9.83,-1.8,0.14,0.46,-0.17
50500,0.13,-10.84,-1.4,0.08,0.17,-0.28
50600,0.93,-10.74,-1.42,-0.14,0.22,-0.17
50700,0.28,-12.62,-1.15,-0.15,0.24,0.35
50800,0.08,-10.86,-1.65,-0.26,0.33,0.44
50900,-0.32,-9.32,-2.41,-0.19,0.38,-0.03
51000,-0.91,-7.89,-1.55,0.01,0.93,0.08
51100,-0.61,-9.02,-2.52,0.14,0.32,0.16
51200,0.06,-8.61,-1.09,0.16,0.18,0.29
51300,-0.39,-10.14,-1.47,0.46,0.25,-0.26
51400,-0.25,-9.49,-1.02,0.18,-0.13,-0.23
51500,-0.56,-10.53,-0.51,-0.02,-0.04,-0.11
51600,-0.14,-10.44,-0.21,0.3,0.12,-0.18
51700,0.17,-11.95,-0.66,0.12,0.11,-0.16
51800,-0.39,-11.72,-0.64,-0.28,0.33,-0.21
51900,-0.04,-10,-1.12,-0.42,-0.1,0.58
52000,-0.05,-8.72,-1.38,-0.21,-0.01,0.23
52100,-1.08,-9.1,-2.18,-0.22,-0.17,0.02
52200,-0.91,-9.76,-1.19,-0.15,-0.21,-0.18
52300,-0.89,-8.82,-1.8,0.08,0.18,-0.01
52400,0,-8.84,-1.9,0.38,0.43,-0.34
52500,-0.29,-10.12,-1.22,-0.06,0,0.12
52600,-0.38,-10.16,-0.92,0.06,-0.24,-0.44
52700,0.09,-10.37,-0.92,0.25,0.1,0.19
52800,-0.23,-11.52,-0.74,0,0.09,-0.3
52900,0.47,-11.05,-0.79,-0.2,0.32,0.3
53000,-0.07,-9.51,-0.18,-0.05,0.38,0.22
53100,-1.31,-9.62,-1.31,0.03,0.25,-0.02
53200,-0.91,-9.56,-2.03,0.03,0.3,0.22
53300,-0.31,-9.47,-1.83,-0.2,0.04,0.03
53400,-1.13,-9.17,-2.05,0.27,0.18,-0.13
53500,-0.96,-9.82,-1.55,0.03,0.17,0.13
53600,-0.88,-9.52,-1.75,-0.2,0.01,0.06
53700,-1.18,-9.54,-1.81,0.03,-0.01,0.01
53800,-0.65,-9.89,-1.22,0.16,0.2,0
53900,-0.51,-10.13,-1.73,0.13,0.35,-0.21
54000,-0.74,-9.26,-2.03,-0.02,0.18,-0.04
54100,-0.3,-10.24,-1.14,0.06,0.01,-0.26
54200,-0.08,-10.29,-1.44,0.01,-0.05,0.17
54300,-0.78,-11.63,-1.18,-0.12,0.18,-0.03
54400,-0.03,-9.69,-1.35,-0.19,-0.03,0.2
54500,-1,-9.9,-1.42,-0.2,-0.02,0.01
54600,-0.9,-9.95,-1.16,-0.2,0.24,0.14
54700,-0.72,-9.57,-1.67,-0.08,0.16,-0.29
54800,-0.6,-9.63,-1.41,-0.1,0.11,0.16
54900,-0.97,-9.48,-1.5,0.19,0.22,0.2
55000,-0.24,-9.8,-1.65,0.14,0.07,0.07
55100,-0.75,-9.65,-2.03,0.17,-0.06,-0.05
55200,-0.26,-9.74,-1.48,0.09,-0.2,-0.26
55300,-0.64,-9.76,-1.67,0.11,-0.08,-0.27
55400,-0.61,-9.77,-1.22,-0.06,-0.19,-0.15
55500,-0.04,-11.67,-1.24,-0.13,-0.1,-0.01
55600,-0.7,-11.05,-0.51,-0.3,-0.22,-0.04
55700,-0.32,-10.23,-0.87,-0.04,0.07,0.36
55800,-0.26,-8.69,-2.19,0.15,0.18,0.39
55900,-1.29,-9.85,-0.83,-0.35,-0.33,0.17
56000,-1.09,-10.06,-1.65,0.47,0.44,0.22
56100,-1.13,-8.26,-1.85,0.07,-0.07,-0.17
56200,-1.6,-9.84,-1.13,0.09,0.02,-0.06
56300,-0.63,-9.72,-1.65,0.09,-0.04,-0.16
56400,-0.95,-9.46,-1.35,-0.11,-0.3,-0.27
56500,-0.51,-11.35,-0.6,-0.15,-0.13,-0.23
56600,-0.92,-11.26,-0.47,-0.14,0,0.1
56700,-0.98,-9.8,-0.74,-0.3,-0.26,0.05
56800,-0.69,-10.13,-0.96,0.07,-0.21,-0.32
56900,-0.92,-9.82,-0.47,-0.13,-0.07,0.25
57000,-0.79,-8.62,-1.41,-0.09,-0.05,0.06
57100,-1.12,-9.19,-0.98,0.19,-0.06,-0.09
57200,-0.4,-9.82,-1.51,0.09,-0.03,-0.37
57300,-0.55,-9.33,-1.47,-0.22,-0.12,-0.05
57400,-0.66,-10.16,-1.61,-0.11,-0.16,-0.3
57500,-0.44,-10.05,-1.57,-0.24,-0.13,-0.26
57600,0.1,-10.76,-1.37,-0.15,-0.16,-0.07
57700,-0.24,-11.69,-1.34,-0.22,-0.14,0.07
57800,-0.38,-9.59,-1.49,-0.17,-0.03,0.17
57900,-0.67,-10.12,-0.8,0.16,0.04,0.35
58000,-0.67,-9.22,-2.03,0.59,0.19,0.26
58100,-1.16,-8.6,-1.55,-0.4,-0.34,-0.09
58200,-1.01,-9,-1.69,0.06,-0.16,0.04
58300,-0.59,-9.12,-1.7,0.04,-0.25,-0.17
58400,-1.15,-9.08,-1.98,-0.06,-0.1,-0.28
58500,-0.22,-9.55,-1.66,-0.66,-0.19,-0.04
58600,-0.17,-10.02,-1.88,0.03,0,-0.07
58700,0.19,-10.01,-1.29,-0.15,-0.14,-0.08
58800,-0.09,-9.46,-2.01,-0.08,-0.13,-0.14
58900,-0.63,-9.93,-2.03,-0.37,-0.12,-0.01
59000,0.48,-11.26,-2.07,-0.01,-0.07,0.03
59100,0.16,-10.99,-2.39,-0.12,-0.17,0.25
59200,-0.7,-9.07,-2.76,-0.05,-0.47,0.09
59300,-0.62,-8.78,-1.99,0.07,0.1,0.05
59400,0.18,-8.85,-1.92,0.13,0.12,0.13
59500,-0.62,-9.16,-2.14,-0.01,0.01,0.18
59600,0.04,-9.28,-1.77,-0.04,0.06,0.24
59700,-0.66,-9.34,-1.59,0.23,0.18,-0.09
59800,-0.58,-8.84,-1.63,-0.14,0.23,0.01
59900,-0.51,-9.84,-1.52,0.04,0.04,-0.31
60000,-0.03,-9.38,-2.29,-0.18,-0.13,-0.01
60100,0.33,-9.54,-2.25,-0.32,-0.32,-0.17
60200,0.38,-11.08,-1.93,-0.42,-0.49,-0.24
60300,0.6,-11.91,-2.5,0.26,0.07,0.11
60400,0.05,-9.79,-2.82,0.27,0.26,-0.02
60500,-0.44,-9.59,-2.22,-0.17,0.15,0.02
60600,0.33,-10.19,-1.89,0.46,0.36,0.38
60700,-0.07,-9.76,-2.46,0.25,0.12,-0.03
60800,-0.57,-9.15,-1.94,0.21,0.5,0.12
60900,-0.5,-9.49,-1.58,0.09,0.33,-0.09
61000,-0.25,-9.54,-0.86,-0.07,0.23,0.16
61100,0.06,-9.03,-1,0.2,0.41,-0.1
61200,-0.01,-9.3,-0.56,-0.11,0.03,-0.2
61300,0.24,-10,-0.74,0.12,-0.11,-0.31
61400,0.4,-11.17,-0.89,0,-0.03,-0.06
61500,0.44,-11.66,-1.03,0.08,0.07,-0.06
61600,0.37,-10.62,-1.34,-0.17,0.15,0.3
61700,-0.13,-9.15,-1.56,-0.15,0.43,0.11
61800,0.04,-9.43,-1.47,-0.19,0.34,0.33
61900,-0.49,-9.52,-1.24,0.07,0.38,-0.07
62000,-0.57,-9.43,-1.16,0.23,0.65,0.07
62100,-0.49,-9.93,-0.8,0.05,0.39,-0.01
62200,-0.5,-9.14,-0.83,0.2,0.39,-0.01
62300,-0.64,-9.29,-0.84,0.16,0.28,-0.09
62400,-0.62,-9.89,-0.28,0.06,0.08,-0.14
62500,-0.53,-10.17,-0.28,0.19,0.27,0.05
62600,-0.71,-11.17,-0.76,-0.12,0,-0.12
62700,0.27,-10.78,-0.83,-0.18,-0.01,0.1
62800,-0.45,-10.06,-1.14,-0.44,-0.33,0.17
62900,-0.95,-9.68,-1.16,-0.26,-0.04,0.01
63000,-1.07,-9.35,-1.53,-0.18,-0.13,-0.13
63100,-0.46,-9.28,-1.33,-0.06,0.06,0.2
63200,-0.77,-9.43,-1.02,-0.04,-0.03,-0.04
63300,-0.77,-9.68,-1.23,0.18,0.12,-0.11
63400,-0.79,-8.55,-1.6,0.01,0.01,-0.13
63500,-0.75,-9.49,-0.68,0.24,0.18,-0.14
63600,-0.57,-10.14,-1.07,0.11,-0.01,-0.15
63700,-0.06,-10.37,-0.21,0.1,-0.03,-0.09
63800,-0.16,-11.9,-0.66,-0.04,0.21,-0.06
63900,-0.24,-10.41,-0.61,-0.29,0.14,0.08
64000,0.3,-9.38,-1.65,-0.27,0.02,-0.02
64100,-0.46,-9.24,-1.24,-0.39,-0.43,0.09
64200,-0.96,-9.77,-2.03,-0.16,-0.76,0.09
64300,0.08,-9.56,-0.97,-0.09,-0.38,0.16
64400,-0.28,-8.91,-1.98,0.11,-0.04,0.02
64500,-0.38,-9.72,-1.04,0.09,0,0.07
64600,-0.2,-9.48,-0.7,0.2,-0.05,-0.02
64700,-0.15,-9.66,-0.79,0.22,-0.25,-0.07
64800,-0.31,-10.43,-0.25,0.06,-0.3,0.12
64900,-0.11,-10.03,-0.13,0.06,-0.11,-0.24
65000,-0.39,-10.62,-0.25,0,0.04,0
65100,-0.08,-11.38,0.03,-0.24,0.43,0.02
65200,-0.21,-9.32,-0.07,-0.12,0.52,0.08
65300,-0.54,-9.34,-0.8,-0.15,0.23,0.1
65400,-0.05,-10.11,-0.45,-0.01,0.38,0.07
65500,-0.41,-10.13,-0.91,-0.21,0.32,0.1
65600,-0.51,-10.12,-0.97,-0.24,0.22,0.04
65700,-0.86,-9.08,-0.54,-0.27,0.31,0.02
65800,-0.67,-9.3,-1.63,0.3,0.59,0.14
65900,-0.42,-8.82,-2.11,0.03,0.36,-0.05
66000,-0.38,-9.4,-1.06,0.22,0.24,-0.01
66100,-0.33,-10.45,-1.47,0.14,0.16,-0.34
66200,0.19,-10.97,-0.66,0,0.07,-0.13
66300,-0.11,-11.15,-0.24,-0.01,0.14,-0.03
66400,-0.44,-10.3,-0.44,-0.44,0.01,0.24
66500,-0.41,-10.5,-1,-0.14,0.18,0.06
66600,-0.23,-9.7,-1.46,-0.33,0.21,0.02
66700,-0.76,-9.25,-1.48,-0.16,0.17,-0.05
66800,-0.61,-9.27,-1.68,-0.09,0.51,-0.03
66900,-0.96,-9.28,-1.59,0.03,0.46,-0.06
67000,-0.33,-9.65,-1.8,0.13,0.4,0.09
67100,0.01,-9.11,-1.3,0.11,0.32,0.05
67200,0.17,-8.95,-1.93,0.3,0.26,-0.26
67300,0.03,-10.03,-0.9,0.05,0.07,-0.11
67400,-0.74,-10.48,-1.41,0.21,0.08,-0.13
67500,-0.13,-11,-0.6,-0.13,-0.11,-0.04
67600,-0.18,-11.07,-0.99,-0.22,-0.05,-0.17
67700,-0.07,-10.08,-0.74,-0.24,0.05,-0.08
67800,0.11,-9.56,-1.49,-0.31,0.06,-0.07
67900,-0.14,-9.39,-1.66,-0.33,0.05,0.32
68000,-0.36,-9.51,-1.78,0.07,0.08,0.11
68100,-0.29,-9.6,-2.09,0.09,-0.16,0.2
68200,0.25,-9.53,-2.02,0.24,-0.07,0
68300,-0.15,-9.42,-1.8,0.14,-0.06,0
68400,0.05,-10.14,-1.33,0.26,-0.08,-0.18
68500,0.02,-10.6,-0.74,-0.02,-0.12,0
68600,-0.11,-11.51,-0.91,0.01,-0.08,-0.15
68700,-0.13,-10.92,-0.37,-0.27,-0.08,0.41
68800,-0.97,-10.09,-1.3,-0.32,0.13,0.15
68900,-0.61,-9.72,-1.35,-0.2,0.14,0.33
69000,-0.46,-9.27,-1.15,0.01,0.13,0.12
69100,-0.09,-9.19,-1.19,0.07,-0.1,-0.01
69200,-1.26,-9.46,-1.32,0.03,-0.18,0.35
69300,-0.92,-10.12,-0.66,0.07,-0.28,-0.3
69400,-0.2,-8.42,-1.75,0.1,-0.29,-0.09
69500,-0.56,-9.74,-1.45,0.02,-0.22,-0.31
69600,-0.52,-10.11,-0.57,-0.08,-0.36,-0.15
69700,0.06,-10.66,-1.63,-0.1,-0.5,-0.27
69800,-0.07,-10.74,-1.23,0.02,-0.24,-0.09
69900,0.02,-11.52,-1.19,-0.11,-0.2,0.1
70000,-0.39,-10.35,-1.22,-0.12,0.13,0.51
70100,-0.73,-9.9,-1.51,-0.41,-0.1,-0.04
70200,-0.68,-9.3,-1.94,0.1,0.12,0.55
70300,-1.08,-8.51,-2.15,-0.25,-0.55,-0.09
70400,-1.02,-9.36,-2.06,-0.07,-0.37,0.13
70500,-1.22,-9.14,-1.98,-0.21,-0.64,-0.19
70600,-0.54,-9.28,-1.95,0.37,-0.37,-0.04
70700,-0.91,-9.43,-1.76,-0.26,-0.51,-0.33
70800,-0.26,-10.05,-2.01,0.14,-0.47,-0.33
70900,-0.16,-10.18,-1.86,-0.28,-0.77,-0.32
71000,0.31,-10.9,-2.26,-0.25,-0.6,-0.19
71100,0.26,-10.8,-2.38,-0.33,-0.37,-0.04
71200,0.19,-11.76,-2.04,0.13,0.05,0.29
71300,-0.18,-9.89,-2.56,0,0.03,0.34
71400,-0.8,-9.61,-1.88,0.06,-0.11,0.24
71500,-0.8,-9.08,-2.06,0.09,-0.31,0.27
71600,-0.67,-8.72,-1.76,-0.25,-0.77,-0.09
71700,-0.68,-8.59,-2.39,0.02,-0.84,-0.25
71800,-0.22,-9.6,-1.62,-0.45,-0.6,-0.21
71900,-0.59,-9.36,-2.51,-0.12,-0.22,-0.22
72000,0.35,-10.19,-1.97,0.39,-0.06,-0.41
72100,-0.04,-9.41,-2.65,-0.07,-0.23,-0.28
72200,0.62,-10.67,-2.62,-0.07,-0.16,-0.27
72300,0.55,-10.74,-2.97,-0.08,-0.21,-0.07
72400,0.85,-11.38,-2.72,-0.08,0.05,-0.02
72500,0.53,-11.14,-2.72,0.12,0.32,0.43
72600,0.32,-9.84,-2.75,0.18,0.37,0.43
72700,0.17,-10.01,-1.52,0.03,0.28,0.35
72800,-0.48,-9.66,-2.04,0.46,0.54,0.14
72900,-0.37,-9.26,-1.15,-0.01,0.65,-0.05
73000,-0.72,-9.46,-0.95,0.34,0.88,0.28
73100,-0.75,-9.2,-1.84,0.02,0.24,-0.25
73200,-0.79,-9.27,-1.09,-0.29,0.52,0.01
73300,0.05,-9.63,-2.25,-0.29,0.43,-0.28
73400,-0.36,-9.33,-1.81,0.06,0.31,-0.25
73500,0.48,-9.41,-2.07,-0.15,0.04,-0.27
73600,0.64,-10.38,-1.57,-0.16,-0.26,-0.27
73700,0.8,-9.68,-1.87,0,-0.43,-0.29
73800,1.27,-9.41,-2.16,-0.25,-0.53,-0.1
73900,1.46,-11.45,-2.25,0.07,-0.26,-0.01
74000,1.24,-10.77,-2.31,0.23,0.07,0.05
74100,0.72,-11.01,-1.56,-0.18,0.3,0.35
74200,0.88,-10.05,-2.26,0.25,0.57,0.4
74300,0.11,-9.44,-2.32,-0.02,0.13,0.15
74400,0.08,-9.39,-1.38,0.21,0.59,0.37
74500,0.01,-9.51,-1.55,0.09,0.45,0.19
74600,-0.55,-9.99,-0.93,0.09,0.41,0.06
74700,-0.64,-9.67,-1.21,0.12,0.59,0.15
74800,-0.24,-9.65,-1.16,-0.19,0.07,-0.14
74900,0.38,-9.4,-1.49,-0.32,-0.15,-0.17
75000,-0.75,-9.57,-1.01,-0.13,-0.32,-0.03
75100,0.23,-9.19,-1.02,0.14,-0.02,-0.33
75200,-0.71,-8.97,-0.85,-0.34,-0.2,-0.22
75300,0.49,-10.3,-1.35,0.06,-0.49,-0.45
75400,0.4,-9.77,-1.43,-0.26,-0.44,-0.23
75500,1.06,-10.47,-1.74,0.1,0.03,-0.02
75600,0.34,-11.68,-1.24,0.13,-0.03,-0.01
75700,0.46,-10.89,-1.27,-0.17,0.35,0.49
75800,0.13,-9.24,-2.05,-0.21,0.11,0.03
75900,-0.31,-9.98,-1.68,-0.28,-0.1,-0.11
76000,-0.17,-9.49,-1.84,-0.07,-0.24,0.29
76100,-0.31,-9.21,-1.94,0.08,-0.06,-0.08
76200,-0.34,-9.86,-1.75,0.02,0.25,0.14
76300,-0.47,-9.35,-1.69,0.22,0.88,0.07
76400,-0.31,-10.12,-1.51,0.06,-0.18,0
76500,-0.2,-8.79,-1.46,0.03,-0.43,-0.18
76600,-0.36,-9.13,-0.96,0.15,-0.26,-0.2
76700,0.25,-9.9,-0.77,0.07,-0.22,-0.21
76800,0.38,-9.99,-0.85,0.02,-0.11,-0.17
76900,0.79,-10.01,-0.98,-0.02,-0.13,-0.27
77000,0.62,-11.88,-0.45,-0.04,0.01,0.19
77100,0.59,-10.79,-1.24,-0.12,0.04,0.49
77200,0.55,-9.45,-1.8,-0.29,-0.19,0.09
77300,0.04,-9.37,-1.65,-0.25,-0.28,0.23
77400,-0.13,-9.44,-1.69,-0.04,-0.17,0.2
77500,-0.48,-9.76,-1.44,-0.01,-0.25,-0.05
77600,-0.37,-9.49,-1.37,-0.05,0.03,0.1
77700,-0.42,-8.71,-1.4,-0.16,0,-0.11
77800,-0.13,-8.73,-1.56,0.32,0.09,-0.12
77900,0,-9.59,-0.89,0.08,-0.03,-0.06
78000,0.47,-10.22,-0.85,0.39,-0.19,-0.1
78100,-0.08,-10.88,-0.3,0.05,-0.28,-0.2
78200,0.15,-10.77,-0.37,0.05,0.05,-0.02
78300,-0.19,-10.78,-0.57,-0.16,0.2,0.23
78400,0.4,-9.98,-1.21,-0.15,0.1,0.28
78500,-0.46,-9.78,-1.52,-0.41,-0.01,0.23
78600,0.4,-10.09,-1.27,-0.26,-0.07,0.15
78700,-0.62,-9.08,-1.4,0.08,-0.06,0.08
78800,-0.16,-9.14,-1.6,-0.17,-0.12,0.1
78900,-0.26,-9.26,-1.19,0.09,-0.03,-0.21
79000,-0.2,-9.42,-0.97,-0.05,-0.15,-0.01
79100,0.47,-9.95,-1.04,0.19,-0.12,-0.19
79200,0.22,-10.28,-0.81,0.18,-0.17,-0.2
79300,0.17,-10.44,-0.94,0.09,-0.14,-0.11
79400,0.24,-10.89,-0.42,0.07,-0.11,0
79500,0.56,-10.42,-0.81,0,0.14,-0.03
79600,0.69,-11.17,-0.63,0.01,0.22,0
79700,0.27,-9.57,-0.47,-0.38,0.38,0.02
79800,-0.03,-9.91,-0.93,0.25,0.57,0.29
79900,-0.08,-9.78,-1.56,-0.36,0.28,0.13
80000,-0.27,-9.89,-1.14,-0.19,0.36,0.1
80100,-0.35,-9.84,-1.43,-0.1,0.28,0.13
80200,-0.65,-9.29,-1.63,-0.05,0.08,-0.05
80300,-0.69,-9.2,-1.45,-0.1,0.4,0
80400,-0.2,-9.64,-1.4,0.37,0.97,0.03
80500,0,-8.98,-2.12,0.32,0.67,0.23
80600,0.07,-8.57,-1.03,0.06,0.36,-0.2
80700,-0.38,-10.23,-1.37,0.41,0.58,-0.07
80800,-0.31,-10.69,-0.67,-0.02,0.31,0.04
80900,-0.39,-9.9,-0.35,-0.06,0.26,-0.12
81000,-0.08,-10.25,-1.19,-0.37,-0.2,-0.18
81100,-0.81,-10.67,0.18,-0.32,-0.21,-0.07
81200,0.28,-10.62,-2.21,-0.13,-0.84,0.28
81300,-0.58,-10.35,-0.84,-0.9,-0.73,0.18
81400,-1.26,-9.57,-2.48,-0.18,-0.25,-0.01
81500,-1.31,-10.16,-2.32,-0.35,0.26,0.46
81600,-1.35,-9.38,-2.34,0.3,0.56,0.07
81700,-0.76,-9.79,-2.88,0.05,0.3,0.35
81800,-0.26,-8.67,-2.48,0.41,0.38,-0.11
81900,-0.15,-8.58,-2.65,0.03,0.19,-0.16
82000,-0.6,-9.51,-2.21,0.26,0.39,-0.18
82100,-0.59,-9.38,-2,0.07,0.1,-0.22
82200,-0.37,-9.39,-2.2,0.19,0.02,0.07
82300,-0.24,-9.25,-1.65,0.17,0.01,-0.15
82400,-0.45,-9.77,-1.09,-0.04,-0.26,-0.04
82500,-0.13,-10.89,-1.33,0.07,-0.16,-0.05
82600,0.1,-12.38,-1.28,-0.22,-0.22,0.12
82700,-0.85,-10.7,-0.74,-0.07,0.19,0.25
82800,0.49,-9.34,-1.92,0.05,0.36,0.05
82900,0.69,-9.2,-2.08,-0.27,-0.09,0.02
83000,0.68,-9.34,-1.48,-0.27,-0.1,-0.01
83100,0.23,-9.05,-1.96,0.07,-0.32,0.1
83200,-0.56,-8.99,-1.52,-0.21,-0.31,0.02
83300,0.63,-9.94,-2.1,0.16,-0.35,0.01
83400,0.27,-9.59,-2.19,0.06,-0.22,0.02
83500,0.68,-10.98,-1.65,0.15,-0.34,0.22
83600,0.62,-10.24,-1.99,0.1,-0.24,-0.08
83700,0.5,-9.69,-2.38,-0.24,-0.17,-0.14
83800,0.83,-9.99,-2.07,-0.07,-0.44,-0.16
83900,0.37,-11.12,-1.82,-0.22,-0.15,0.21
84000,0.69,-10.83,-2.01,-0.05,-0.04,0.24
84100,0.23,-9.6,-2.31,-0.21,-0.41,-0.03
84200,0.3,-9.6,-2.82,-0.25,-0.43,0.25
84300,-0.05,-9.23,-2.89,-0.09,-0.2,0.26
84400,-0.75,-9.21,-2.63,-0.02,-0.22,0.1
84500,-0.73,-9.09,-2.6,-0.15,-0.44,0
84600,-0.54,-9.34,-2.76,-0.15,-0.51,-0.09
84700,-0.84,-8.62,-2.77,-0.2,-0.63,-0.32
84800,-0.36,-9.62,-2.76,-0.21,-0.47,-0.04
84900,0.01,-9.63,-3.08,-0.16,-0.25,-0.28
85000,0.13,-9.99,-3,-0.05,-0.41,-0.36
85100,0.07,-10.61,-3.4,0.06,-0.25,-0.24
85200,0.38,-10.57,-3.2,-0.17,-0.48,-0.22
85300,0.1,-10.56,-3.54,-0.15,-0.29,-0.22
85400,-0.04,-10.23,-3.4,0.15,0.44,0.22
85500,0.14,-10.08,-3.25,0.5,0.66,0.44
85600,0.41,-10.37,-2.86,0.47,0.59,0.09
85700,-0.35,-9.77,-2.12,0.32,0,0.17
85800,-0.2,-9.39,-1.59,0.15,-0.47,0.23
85900,-0.51,-9.05,-1.45,0.48,-0.6,0
86000,-0.75,-8.58,-1.84,-0.11,-0.57,-0.31
86100,-0.44,-9.46,-0.89,0.21,-0.12,-0.45
86200,0.38,-9.57,-0.65,0.24,0.33,-0.21
86300,0.17,-9.47,-1.2,0.09,0.21,-0.35
86400,0.29,-9.23,-0.98,-0.35,0.12,-0.19
86500,1.02,-10.46,-1.08,-0.21,0.25,-0.02
86600,0.77,-9.59,-1.37,-0.18,-0.19,-0.07
86700,1.43,-9.9,-1.29,-0.13,0.2,0.08
86800,1.05,-10.58,-2.03,-0.05,-0.23,-0.14
86900,0.65,-11.11,-1.84,0.1,-0.05,0.12
87000,0.76,-10.33,-2.07,-0.28,0.15,0.79
87100,0.2,-9.16,-1.16,0.31,0.31,0.05
87200,-0.27,-9.52,-0.99,0.26,0.37,0.3
87300,-0.08,-9.31,-1.45,-0.01,0.16,0.17
87400,-0.57,-9.44,-1.32,0,0.37,-0.05
87500,-0.78,-9.36,-0.99,-0.23,0.29,0
87600,-0.5,-9.74,-1.43,0.26,1.15,0.11
87700,-0.8,-9.07,-1.35,-0.13,0.88,0.07
87800,-0.66,-9.11,-1.02,-0.18,0.37,-0.15
87900,-0.55,-9.35,-1.52,-0.24,-0.04,-0.2
88000,-0.03,-9.74,-1.42,-0.28,-0.44,-0.23
88100,0.06,-10.45,-1.74,-0.24,-0.6,-0.44
88200,0.19,-10.42,-1.98,-0.21,-0.46,-0.19
88300,-0.02,-11.15,-2.27,0.19,0.03,0.13
88400,0.6,-11.41,-1.91,-0.01,0.2,0.24
88500,-0.68,-9.86,-1.82,0.22,0.35,0.35
88600,-0.53,-9.29,-2.51,0,0.38,0.2
88700,-0.31,-8.91,-1.8,0.13,0.88,0.17
88800,-0.89,-9.21,-1.47,-0.01,0.96,0
88900,-0.57,-9.56,-1.26,0.17,0.88,0.01
89000,-0.86,-9.45,-1.68,0.1,0.12,-0.22
89100,-0.09,-9.21,-1.13,-0.03,0.29,0.04
89200,-0.55,-9.57,-1.62,0.11,-0.2,-0.25
89300,-0.45,-9.88,-0.84,-0.14,-0.11,0.18
89400,-0.65,-9.37,-1.07,0.11,-0.23,-0.27
89500,-0.5,-11.03,-0.93,0.09,-0.3,-0.29
89600,-0.01,-11.01,-0.6,0.16,0.02,0
