timestamp,accX,accY,accZ,anvX,anvY,anvZ
49500,0.3,-9.9,-1.54,-0.03,0.01,0
49600,0.29,-9.94,-1.59,-0.03,0.01,0
49700,0.32,-9.85,-1.64,-0.03,0.01,0
49800,0.34,-9.97,-1.58,-0.03,0.01,0
49900,0.31,-9.9,-1.64,-0.03,0.01,0
50000,0.28,-9.94,-1.63,-0.03,0.01,0
50100,0.34,-9.94,-1.54,-0.03,0.01,0
50200,0.28,-9.9,-1.58,-0.03,0.01,0
50300,0.32,-9.95,-1.65,-0.03,0.01,0
50400,0.31,-9.9,-1.63,-0.03,0.01,0
50500,0.31,-9.92,-1.58,-0.03,0.01,0
50600,0.31,-9.94,-1.58,-0.03,0.01,0
50700,0.31,-9.89,-1.66,-0.03,0.01,0
50800,0.31,-9.89,-1.6,-0.03,0.01,0
50900,0.34,-9.91,-1.68,-0.03,0.01,0
51000,0.3,-9.92,-1.69,-0.03,0.01,0
51100,0.28,-9.92,-1.62,-0.03,0.01,0
51200,0.28,-9.95,-1.55,-0.03,0.01,0
51300,0.29,-9.95,-1.67,-0.03,0.01,0
51400,0.33,-9.91,-1.59,-0.03,0.01,0
51500,0.32,-9.9,-1.64,-0.03,0.01,0
51600,0.27,-9.92,-1.63,-0.03,0.01,0
51700,0.34,-9.93,-1.59,-0.03,0.01,0
51800,0.27,-9.92,-1.62,-0.03,0.01,0
51900,0.33,-9.88,-1.61,-0.03,0.01,0
52000,0.27,-9.92,-1.63,-0.03,0.01,0
52100,0.31,-9.88,-1.58,-0.03,0.01,0
52200,0.35,-9.94,-1.58,-0.03,0.01,0
52300,0.32,-9.89,-1.59,-0.03,0.01,0
52400,0.35,-9.91,-1.53,-0.03,0.01,0
52500,0.34,-9.94,-1.62,-0.03,0.01,0
52600,0.24,-9.85,-1.58,-0.03,0.01,0
52700,0.29,-9.88,-1.6,-0.03,0.01,0
52800,0.32,-9.86,-1.55,-0.03,0.01,0
52900,0.35,-9.97,-1.61,-0.03,0.01,0
53000,0.28,-9.94,-1.62,-0.03,0.01,0
53100,0.35,-9.86,-1.64,-0.03,0.01,0
53200,0.35,-9.88,-1.51,-0.03,0.01,0
53300,0.31,-9.93,-1.6,-0.03,0.01,0
53400,0.31,-9.91,-1.64,-0.03,0.01,0
53500,0.32,-9.97,-1.57,-0.03,0.01,0
53600,0.32,-9.9,-1.63,-0.03,0.01,0
53700,0.37,-9.96,-1.6,-0.03,0.01,0
53800,0.31,-9.85,-1.57,-0.03,0.01,0
53900,0.31,-9.92,-1.64,-0.03,0.01,0
54000,0.32,-9.88,-1.59,-0.03,0.01,0
54100,0.33,-9.93,-1.65,-0.03,0.01,0
54200,0.27,-9.95,-1.66,-0.03,0.01,0
54300,0.32,-9.87,-1.57,-0.03,0.01,0
54400,0.34,-9.9,-1.63,-0.03,0.01,0
54500,0.33,-9.89,-1.6,-0.03,0.01,0
54600,0.38,-9.86,-1.58,-0.03,0.01,0
54700,0.44,-9.94,-1.56,-0.03,0.01,0
54800,0.26,-9.93,-1.64,-0.03,0.01,0
54900,0.27,-9.9,-1.66,-0.03,0.01,0
55000,0.35,-9.91,-1.56,-0.03,0.01,0
55100,0.29,-9.84,-1.66,-0.03,0.01,0
55200,0.33,-9.95,-1.53,-0.03,0.01,0
55300,0.34,-9.88,-1.66,-0.03,0.01,0
55400,0.3,-9.97,-1.62,-0.03,0.01,0
55500,0.29,-9.95,-1.58,-0.03,0.01,0
55600,0.28,-9.93,-1.62,-0.03,0.01,0
55700,0.36,-9.93,-1.64,-0.03,0.01,0
55800,0.27,-9.98,-1.61,-0.03,0.01,0
55900,0.32,-9.9,-1.57,-0.03,0.01,0
56000,0.28,-9.9,-1.5,-0.03,0.01,0
56100,0.34,-9.9,-1.69,-0.03,0.01,0
56200,0.33,-9.9,-1.61,-0.03,0.01,0
56300,0.27,-9.91,-1.64,-0.03,0.01,0
56400,0.28,-9.96,-1.6,-0.03,0.01,0
56500,0.37,-9.96,-1.65,-0.03,0.01,0
56600,0.33,-9.88,-1.6,-0.03,0.01,0
56700,0.32,-9.87,-1.61,-0.03,0.01,0
56800,0.3,-9.94,-1.59,-0.03,0.01,0
56900,0.31,-9.98,-1.62,-0.03,0.01,0
57000,0.35,-9.89,-1.61,-0.03,0.01,0
57100,0.33,-9.9,-1.7,-0.03,0.01,0
57200,0.36,-9.9,-1.58,-0.03,0.01,0
57300,0.29,-9.93,-1.62,-0.03,0.01,0
57400,0.35,-9.94,-1.64,-0.03,0.01,0
57500,0.31,-9.91,-1.67,-0.03,0.01,0
57600,0.33,-9.9,-1.63,-0.03,0.01,0
57700,0.33,-9.97,-1.63,-0.03,0.01,0
57800,0.33,-9.89,-1.6,-0.03,0.01,0
57900,0.28,-9.91,-1.57,-0.03,0.01,0
58000,0.33,-9.97,-1.59,-0.03,0.01,0
58100,0.32,-9.94,-1.65,-0.03,0.01,0
58200,0.29,-9.88,-1.64,-0.03,0.01,0
58300,0.35,-9.96,-1.69,-0.03,0.01,0
58400,0.3,-9.93,-1.69,-0.03,0.01,0
58500,0.35,-9.92,-1.64,-0.03,0.01,0
58600,0.29,-9.93,-1.58,-0.03,0.01,0
58700,0.32,-9.93,-1.6,-0.03,0.01,0
58800,0.35,-9.89,-1.55,-0.03,0.01,0
58900,0.35,-9.94,-1.62,-0.03,0.01,0
59000,0.32,-9.92,-1.6,-0.03,0.01,0
59100,0.33,-9.88,-1.58,-0.03,0.01,0
59200,0.31,-9.98,-1.54,-0.03,0.01,0
59300,0.3,-9.96,-1.66,-0.03,0.01,0
59400,0.3,-9.89,-1.58,-0.03,0.01,0
59500,0.3,-9.89,-1.65,-0.03,0.01,0
59600,0.29,-9.92,-1.49,-0.03,0.01,0
59700,0.36,-9.9,-1.58,-0.03,0.01,0
59800,0.31,-9.85,-1.57,-0.03,0.01,0
59900,0.3,-9.95,-1.57,-0.03,0.01,0
60000,0.36,-9.9,-1.67,-0.03,0.01,0
60100,0.31,-9.87,-1.54,-0.03,0.01,0
60200,0.32,-9.94,-1.58,-0.03,0.01,0
60300,0.33,-9.94,-1.56,-0.03,0.01,0
60400,0.29,-9.94,-1.56,-0.03,0.01,0
60500,0.3,-9.98,-1.58,-0.03,0.01,0
60600,0.28,-9.96,-1.68,-0.03,0.01,0
60700,0.31,-9.96,-1.58,-0.03,0.01,0
60800,0.38,-9.94,-1.66,-0.03,0.01,0
60900,0.27,-9.93,-1.57,-0.03,0.01,0
61000,0.34,-9.94,-1.67,-0.03,0.01,0
61100,0.28,-9.95,-1.66,-0.03,0.01,0
61200,0.34,-9.89,-1.64,-0.03,0.01,0
61300,0.29,-9.89,-1.58,-0.03,0.01,0
61400,0.34,-9.92,-1.64,-0.03,0.01,0
61500,0.36,-9.97,-1.63,-0.03,0.01,0
61600,0.3,-9.88,-1.61,-0.03,0.01,0
61700,0.32,-9.94,-1.59,-0.03,0.01,0
61800,0.28,-9.93,-1.57,-0.03,0.01,0
61900,0.29,-9.89,-1.63,-0.03,0.01,0
62000,0.35,-9.95,-1.66,-0.03,0.01,0
62100,0.31,-9.9,-1.58,-0.03,0.01,0
62200,0.34,-9.92,-1.65,-0.03,0.01,0
62300,0.28,-9.88,-1.6,-0.03,0.01,0
62400,0.35,-9.83,-1.59,-0.03,0.01,0
62500,0.31,-9.93,-1.63,-0.03,0.01,0
62600,0.31,-9.9,-1.56,-0.03,0.01,0
62700,0.34,-9.9,-1.61,-0.03,0.01,0
62800,0.33,-9.89,-1.55,-0.03,0.01,0
62900,0.28,-9.96,-1.52,-0.03,0.01,0
63000,0.32,-9.91,-1.68,-0.03,0.01,0
63100,0.39,-9.87,-1.6,-0.03,0.01,0
63200,0.34,-9.96,-1.58,-0.03,0.01,0
63300,0.33,-9.87,-1.67,-0.03,0.01,0
63400,0.28,-9.94,-1.55,-0.03,0.01,0
63500,0.34,-9.91,-1.62,-0.03,0.01,0
63600,0.27,-9.87,-1.58,-0.03,0.01,0
63700,0.33,-9.97,-1.62,-0.03,0.01,0
63800,0.31,-9.93,-1.58,-0.03,0.01,0
63900,0.32,-9.92,-1.63,-0.03,0.01,0
64000,0.31,-9.97,-1.55,-0.03,0.01,0
64100,0.32,-9.9,-1.6,-0.03,0.01,0
64200,0.25,-9.9,-1.66,-0.03,0.01,0
64300,0.31,-9.93,-1.65,-0.03,0.01,0
64400,0.25,-9.94,-1.6,-0.03,0.01,0
64500,0.28,-9.9,-1.68,-0.03,0.01,0
64600,0.31,-9.86,-1.63,-0.03,0.01,0
64700,0.28,-9.91,-1.7,-0.03,0.01,0
64800,0.3,-9.9,-1.59,-0.03,0.01,0
64900,0.36,-9.92,-1.63,-0.03,0.01,0
65000,0.34,-9.96,-1.63,-0.03,0.01,0
65100,0.28,-9.95,-1.66,-0.03,0.01,0
65200,0.29,-9.88,-1.6,-0.03,0.01,0
65300,0.27,-9.92,-1.56,-0.03,0.01,0
65400,0.29,-9.91,-1.54,-0.03,0.01,0
65500,0.31,-9.92,-1.62,-0.03,0.01,0
65600,0.3,-9.94,-1.57,-0.03,0.01,0
65700,0.28,-9.95,-1.62,-0.03,0.01,0
65800,0.31,-9.96,-1.67,-0.03,0.01,0
65900,0.32,-9.96,-1.48,-0.03,0.01,0
66000,0.36,-9.89,-1.6,-0.03,0.01,0
66100,0.32,-9.96,-1.58,-0.03,0.01,0
66200,0.32,-9.92,-1.66,-0.03,0.01,0
66300,0.3,-9.91,-1.59,-0.03,0.01,0
66400,0.31,-9.89,-1.62,-0.03,0.01,0
66500,0.28,-9.91,-1.61,-0.03,0.01,0
66600,0.26,-9.96,-1.56,-0.03,0.01,0
66700,0.34,-9.96,-1.68,-0.03,0.01,0
66800,0.34,-9.92,-1.58,-0.03,0.01,0
66900,0.28,-9.88,-1.6,-0.03,0.01,0
67000,0.32,-9.93,-1.65,-0.03,0.01,0
67100,0.34,-9.89,-1.61,-0.03,0.01,0
67200,0.31,-9.92,-1.6,-0.03,0.01,0
67300,0.33,-9.88,-1.62,-0.03,0.01,0
67400,0.31,-9.93,-1.64,-0.03,0.01,0
67500,0.35,-9.96,-1.52,-0.03,0.01,0
67600,0.3,-9.96,-1.59,-0.03,0.01,0
67700,0.33,-9.83,-1.62,-0.03,0.01,0
67800,0.32,-9.94,-1.67,-0.03,0.01,0
67900,0.29,-9.95,-1.59,-0.03,0.01,0
68000,0.35,-9.88,-1.6,-0.03,0.01,0
68100,0.3,-9.92,-1.64,-0.03,0.01,0
68200,0.28,-9.95,-1.59,-0.03,0.01,0
68300,0.39,-9.94,-1.66,-0.03,0.01,0
68400,0.31,-9.88,-1.58,-0.03,0.01,0
68500,0.34,-9.85,-1.64,-0.03,0.01,0
68600,0.26,-9.9,-1.64,-0.03,0.01,0
68700,0.33,-9.92,-1.55,-0.03,0.01,0
68800,0.3,-9.88,-1.59,-0.03,0.01,0
68900,0.28,-9.96,-1.64,-0.03,0.01,0
69000,0.36,-9.88,-1.62,-0.03,0.01,0
69100,0.23,-9.91,-1.66,-0.03,0.01,0
69200,0.29,-9.9,-1.61,-0.03,0.01,0
69300,0.28,-9.87,-1.63,-0.03,0.01,0
69400,0.34,-9.88,-1.6,-0.03,0.01,0
69500,0.32,-9.9,-1.59,-0.03,0.01,0
69600,0.26,-9.9,-1.62,-0.03,0.01,0
69700,0.3,-9.92,-1.64,-0.03,0.01,0
69800,0.29,-9.92,-1.61,-0.03,0.01,0
69900,0.3,-9.95,-1.58,-0.03,0.01,0
70000,0.32,-9.94,-1.59,-0.03,0.01,0
70100,0.25,-9.91,-1.69,-0.03,0.01,0
70200,0.31,-9.91,-1.58,-0.03,0.01,0
70300,0.28,-9.88,-1.51,-0.03,0.01,0
70400,0.31,-9.94,-1.62,-0.03,0.01,0
70500,0.31,-9.95,-1.58,-0.03,0.01,0
70600,0.29,-9.93,-1.59,-0.03,0.01,0
70700,0.29,-9.89,-1.61,-0.03,0.01,0
70800,0.32,-9.96,-1.6,-0.03,0.01,0
70900,0.32,-9.85,-1.58,-0.03,0.01,0
71000,0.33,-10,-1.58,-0.03,0.01,0
71100,0.34,-9.92,-1.58,-0.03,0.01,0.01
71200,0.36,-9.92,-1.58,-0.03,0.01,0
71300,0.32,-9.95,-1.55,-0.03,0.01,0
71400,0.33,-9.97,-1.63,-0.03,0.01,0
71500,0.32,-9.85,-1.68,-0.03,0.01,0
71600,0.26,-9.93,-1.52,-0.03,0.01,0
71700,0.34,-9.97,-1.72,-0.03,0.01,0
71800,0.37,-9.92,-1.58,-0.03,0.01,0
71900,0.36,-9.95,-1.59,-0.03,0.01,0
72000,0.3,-9.89,-1.54,-0.03,0.01,0
72100,0.29,-9.93,-1.61,-0.03,0.01,0
72200,0.28,-9.86,-1.7,-0.03,0.01,0
72300,0.27,-9.89,-1.57,-0.03,0.01,0
72400,0.34,-9.93,-1.64,-0.03,0.01,0
72500,0.3,-9.91,-1.56,-0.03,0.01,0
72600,0.34,-9.91,-1.59,-0.03,0.01,0
72700,0.32,-9.93,-1.57,-0.03,0.01,0
72800,0.28,-9.88,-1.6,-0.03,0.01,0.01
72900,0.34,-9.9,-1.66,-0.03,0.01,0
73000,0.37,-9.85,-1.57,-0.03,0.01,0
73100,0.22,-9.89,-1.69,-0.03,0.01,0
73200,0.33,-9.87,-1.64,-0.03,0.01,0
73300,0.29,-9.97,-1.55,-0.03,0.01,0
73400,0.29,-9.88,-1.59,-0.03,0.01,0
73500,0.35,-9.84,-1.62,-0.03,0.01,0
73600,0.3,-9.87,-1.62,-0.03,0.01,0
73700,0.31,-9.98,-1.59,-0.03,0.01,0
73800,0.28,-9.88,-1.65,-0.03,0.01,0
73900,0.3,-9.87,-1.61,-0.03,0.01,0
74000,0.35,-10.01,-1.57,-0.03,0.01,0
74100,0.28,-9.9,-1.6,-0.03,0.01,0
74200,0.25,-9.92,-1.63,-0.03,0.01,0
74300,0.33,-9.92,-1.61,-0.03,0.01,0
74400,0.3,-9.91,-1.66,-0.03,0.01,0
74500,0.3,-9.9,-1.54,-0.03,0.01,0
74600,0.28,-9.86,-1.66,-0.03,0.01,0
74700,0.29,-9.87,-1.58,-0.03,0.01,0
74800,0.33,-9.89,-1.61,-0.03,0.01,0
74900,0.24,-9.93,-1.57,-0.03,0.01,0
75000,0.31,-9.95,-1.63,-0.03,0.01,0
75100,0.37,-9.98,-1.69,-0.03,0.01,0
75200,0.35,-9.94,-1.6,-0.03,0.01,0
75300,0.27,-9.95,-1.58,-0.03,0.01,0
75400,0.33,-9.95,-1.67,-0.03,0.01,0
75500,0.29,-9.87,-1.59,-0.03,0.01,0
75600,0.31,-9.95,-1.58,-0.03,0.01,0
75700,0.28,-9.94,-1.61,-0.03,0.01,0
75800,0.28,-9.91,-1.64,-0.03,0.01,0
75900,0.33,-9.93,-1.65,-0.03,0.01,0
76000,0.33,-9.91,-1.53,-0.03,0.01,0
76100,0.35,-9.95,-1.64,-0.03,0.01,0
76200,0.3,-9.91,-1.6,-0.03,0.01,0
76300,0.31,-9.91,-1.59,-0.03,0.01,0
76400,0.36,-9.9,-1.54,-0.03,0.01,0
76500,0.24,-9.96,-1.64,-0.03,0.01,0
76600,0.33,-9.93,-1.59,-0.03,0.01,0
76700,0.31,-9.91,-1.56,-0.03,0.01,0
76800,0.32,-9.88,-1.61,-0.03,0.01,0
76900,0.29,-9.98,-1.65,-0.03,0.01,0
77000,0.33,-9.95,-1.64,-0.03,0.01,0
77100,0.35,-9.95,-1.56,-0.03,0.01,0
77200,0.31,-9.93,-1.57,-0.03,0.01,0
77300,0.32,-9.93,-1.61,-0.03,0.01,0
77400,0.31,-9.95,-1.65,-0.03,0.01,0
77500,0.28,-9.92,-1.58,-0.03,0.01,0
77600,0.37,-9.91,-1.69,-0.03,0.01,0
77700,0.3,-9.95,-1.71,-0.03,0.01,0
77800,0.37,-10.31,-1.59,-0.02,0.02,0.01
77900,0.35,-9.98,-1.61,-0.03,0.01,0
78000,0.4,-9.92,-1.69,-0.03,0.01,0
78100,0.3,-9.92,-1.58,-0.03,0.01,0
78200,0.31,-9.94,-1.66,-0.03,0.01,0
78300,0.36,-9.9,-1.62,-0.03,0.01,0
78400,0.36,-9.9,-1.57,-0.03,0.01,0
78500,0.28,-9.94,-1.56,-0.03,0.01,0
78600,0.33,-9.87,-1.65,-0.03,0.01,0
78700,0.37,-9.91,-1.67,-0.03,0.01,0
78800,0.32,-9.92,-1.62,-0.03,0.01,0
78900,0.27,-9.93,-1.61,-0.03,0.01,0
79000,0.31,-9.95,-1.62,-0.03,0.01,0
79100,0.25,-9.93,-1.53,-0.03,0.01,0
79200,0.31,-9.89,-1.65,-0.03,0.01,0
79300,0.35,-9.94,-1.63,-0.03,0.01,0
79400,0.31,-9.88,-1.65,-0.03,0.01,0
79500,0.36,-9.92,-1.58,-0.03,0.01,0
79600,0.35,-9.93,-1.62,-0.03,0.01,0
79700,0.34,-9.9,-1.63,-0.03,0.01,0
79800,0.32,-9.95,-1.64,-0.03,0.01,0
79900,0.32,-9.95,-1.53,-0.03,0.01,0
80000,0.34,-9.91,-1.64,-0.03,0.01,0
80100,0.34,-9.87,-1.57,-0.03,0.01,0
80200,0.28,-9.89,-1.6,-0.03,0.01,0
80300,0.35,-9.95,-1.67,-0.03,0.01,0
80400,0.24,-9.91,-1.53,-0.03,0.01,0
80500,0.23,-9.99,-1.64,-0.03,0.01,0
80600,0.3,-9.85,-1.54,-0.03,0.01,0
80700,0.29,-9.9,-1.6,-0.03,0.01,0
80800,0.33,-9.9,-1.53,-0.03,0.01,0
80900,0.32,-9.85,-1.58,-0.03,0.01,0
81000,0.34,-9.93,-1.6,-0.03,0.01,0
81100,0.32,-9.93,-1.7,-0.03,0.01,0
81200,0.3,-9.87,-1.63,-0.03,0.01,0
81300,0.31,-9.93,-1.62,-0.03,0.01,0
81400,0.25,-9.92,-1.7,-0.03,0.01,0
81500,0.31,-9.83,-1.57,-0.03,0.01,0
81600,0.34,-9.95,-1.64,-0.03,0.01,0
81700,0.37,-9.91,-1.58,-0.03,0.01,0
81800,0.31,-9.84,-1.6,-0.03,0.01,0
81900,0.24,-9.91,-1.56,-0.03,0.01,0
82000,0.28,-9.95,-1.65,-0.03,0.01,0
82100,0.33,-9.92,-1.69,-0.03,0.01,0
82200,0.33,-9.9,-1.64,-0.03,0.01,0
82300,0.34,-9.93,-1.63,-0.03,0.01,0
82400,0.36,-9.94,-1.7,-0.03,0.01,0
82500,0.34,-9.92,-1.63,-0.03,0.01,0
82600,0.34,-9.9,-1.63,-0.03,0.01,0
82700,0.37,-9.98,-1.56,-0.03,0.01,0
82800,0.32,-9.92,-1.67,-0.03,0.01,0
82900,0.29,-9.98,-1.68,-0.03,0.01,0
83000,0.33,-9.9,-1.64,-0.03,0.01,0
83100,0.35,-9.93,-1.7,-0.03,0.01,0
83200,0.28,-9.9,-1.52,-0.03,0.01,0
83300,0.31,-9.93,-1.57,-0.03,0.01,0
83400,0.27,-9.89,-1.64,-0.03,0.01,0
83500,0.31,-9.88,-1.54,-0.03,0.01,0
83600,0.3,-9.91,-1.52,-0.03,0.01,0
83700,0.29,-9.95,-1.53,-0.03,0.01,0
83800,0.34,-9.88,-1.62,-0.03,0.01,0
83900,0.36,-9.92,-1.63,-0.03,0.01,0
84000,0.28,-9.83,-1.66,-0.03,0.01,0
84100,0.27,-9.93,-1.6,-0.03,0.01,0
84200,0.32,-9.94,-1.62,-0.03,0.01,0
84300,0.35,-9.91,-1.61,-0.03,0.01,0
84400,0.26,-9.96,-1.65,-0.03,0.01,0
84500,0.32,-9.81,-1.61,-0.03,0.01,0
84600,0.33,-9.88,-1.59,-0.03,0.01,0
84700,0.36,-9.87,-1.63,-0.03,0.01,0
84800,0.29,-9.96,-1.64,-0.03,0.01,0
84900,0.39,-9.88,-1.65,-0.03,0.01,0
85000,0.34,-9.91,-1.63,-0.03,0.01,0
85100,0.33,-9.93,-1.64,-0.03,0.01,0
85200,0.29,-9.94,-1.61,-0.03,0.01,0
85300,0.3,-9.94,-1.54,-0.03,0.01,0
85400,0.3,-9.88,-1.59,-0.03,0.01,0
85500,0.34,-9.9,-1.6,-0.03,0.01,0
85600,0.37,-9.88,-1.56,-0.03,0.01,0
85700,0.28,-9.94,-1.56,-0.03,0.01,0
85800,0.3,-9.91,-1.66,-0.03,0.01,0
85900,0.35,-9.94,-1.63,-0.03,0.01,0
86000,0.31,-9.93,-1.63,-0.03,0.01,0
86100,0.34,-9.94,-1.65,-0.03,0.01,0
86200,0.36,-9.9,-1.53,-0.03,0.01,0
86300,0.32,-9.96,-1.62,-0.03,0.01,0
86400,0.35,-9.93,-1.58,-0.03,0.01,0
86500,0.3,-9.88,-1.57,-0.03,0.01,0
86600,0.34,-9.92,-1.66,-0.03,0.01,0
86700,0.32,-9.92,-1.58,-0.03,0.01,0
86800,0.35,-9.9,-1.63,-0.03,0.01,0
86900,0.31,-9.93,-1.65,-0.03,0.01,0
87000,0.33,-9.92,-1.58,-0.03,0.01,0
87100,0.34,-9.88,-1.59,-0.03,0.01,0
87200,0.32,-9.92,-1.58,-0.03,0.01,0
87300,0.34,-9.88,-1.6,-0.03,0.01,0
87400,0.17,-9.92,-1.64,-0.03,0.01,0
87500,0.32,-9.96,-1.66,-0.03,0.01,0
87600,0.24,-9.96,-1.67,-0.03,0.01,0
87700,0.3,-9.95,-1.62,-0.03,0.01,0
87800,0.38,-9.9,-1.69,-0.03,0.01,0
87900,0.32,-9.88,-1.61,-0.03,0.01,0
88000,0.27,-9.95,-1.63,-0.03,0.01,0
88100,0.29,-9.89,-1.56,-0.03,0.01,0
88200,0.27,-9.9,-1.57,-0.03,0.01,0
88300,0.33,-9.9,-1.58,-0.03,0.01,0
88400,0.29,-9.86,-1.62,-0.03,0.01,0
88500,0.3,-9.92,-1.6,-0.03,0.01,0
88600,0.36,-9.87,-1.6,-0.03,0.01,0
88700,0.34,-9.94,-1.6,-0.03,0.01,0
88800,0.31,-9.97,-1.62,-0.03,0.01,0
88900,0.31,-9.9,-1.58,-0.03,0.01,0
89000,0.3,-9.91,-1.6,-0.03,0.01,0
89100,0.25,-9.88,-1.55,-0.03,0.01,0
89200,0.32,-9.88,-1.58,-0.03,0.01,0
89300,0.31,-9.91,-1.57,-0.03,0.01,0
89400,0.28,-9.91,-1.6,-0.03,0.01,0
89500,0.36,-9.86,-1.59,-0.03,0.01,0
89600,0.36,-9.94,-1.6,-0.03,0.01,0
89700,0.3,-9.92,-1.6,-0.03,0.01,0
89800,0.29,-9.84,-1.62,-0.03,0.01,0
89900,0.26,-9.94,-1.68,-0.03,0.01,0
90000,0.37,-9.91,-1.58,-0.03,0.01,0
90100,0.27,-9.86,-1.49,-0.03,0.01,0
90200,0.31,-9.87,-1.62,-0.03,0.01,0
90300,0.28,-9.88,-1.65,-0.03,0.01,0
90400,0.3,-9.92,-1.65,-0.03,0.01,0
90500,0.32,-9.92,-1.58,-0.03,0.01,0
90600,0.32,-9.93,-1.56,-0.03,0.01,0
90700,0.41,-9.96,-1.63,-0.03,0.01,0
90800,0.3,-9.91,-1.68,-0.03,0.01,0
90900,0.3,-9.94,-1.63,-0.03,0.01,0
91000,0.32,-9.9,-1.6,-0.03,0.01,0
91100,0.3,-9.87,-1.53,-0.03,0.01,0
91200,0.32,-9.97,-1.61,-0.03,0.01,0
91300,0.29,-9.92,-1.63,-0.03,0.01,0
91400,0.29,-9.88,-1.6,-0.03,0.01,0
91500,0.34,-9.96,-1.59,-0.03,0.01,0
91600,0.3,-9.92,-1.63,-0.03,0.01,0
91700,0.29,-9.94,-1.64,-0.03,0.01,0
91800,0.28,-9.96,-1.56,-0.03,0.01,0
91900,0.33,-9.9,-1.63,-0.03,0.01,0
92000,0.3,-9.93,-1.66,-0.03,0.01,0
92100,0.28,-9.94,-1.61,-0.03,0.01,0
92200,0.34,-9.93,-1.6,-0.03,0.01,0
92300,0.37,-9.92,-1.49,-0.03,0.01,0
92400,0.34,-9.89,-1.58,-0.03,0.01,0
92500,0.34,-9.89,-1.64,-0.03,0.01,0
92600,0.34,-9.96,-1.68,-0.03,0.01,0
92700,0.33,-9.9,-1.63,-0.03,0.01,0
92800,0.38,-9.9,-1.54,-0.03,0.01,0
92900,0.28,-9.92,-1.6,-0.03,0.01,0
93000,0.31,-9.89,-1.62,-0.03,0.01,0
93100,0.37,-9.93,-1.53,-0.03,0.01,0
93200,0.31,-9.9,-1.59,-0.03,0.01,0
93300,0.3,-9.92,-1.69,-0.03,0.01,0
93400,0.32,-9.87,-1.6,-0.03,0.01,0
93500,0.32,-9.95,-1.55,-0.03,0.01,0
93600,0.31,-9.93,-1.62,-0.03,0.01,0
93700,0.24,-9.92,-1.62,-0.03,0.01,0
93800,0.28,-9.97,-1.69,-0.03,0.01,0
93900,0.32,-9.88,-1.66,-0.03,0.01,0
94000,0.27,-9.87,-1.61,-0.03,0.01,0
94100,0.31,-9.94,-1.55,-0.03,0.01,0
94200,0.29,-9.97,-1.62,-0.03,0.01,0
94300,0.25,-9.89,-1.63,-0.03,0.01,0
94400,0.34,-9.92,-1.63,-0.03,0.01,0
94500,0.28,-9.96,-1.56,-0.03,0.01,0
94600,0.3,-9.94,-1.58,-0.03,0.01,0
94700,0.33,-9.91,-1.6,-0.03,0.01,0
94800,0.34,-9.89,-1.58,-0.03,0.01,0
94900,0.32,-9.93,-1.58,-0.03,0.01,0
95000,0.33,-9.94,-1.68,-0.03,0.01,0
95100,0.29,-9.93,-1.57,-0.03,0.01,0
95200,0.32,-9.9,-1.6,-0.03,0.01,0
95300,0.29,-9.9,-1.6,-0.03,0.01,0
95400,0.31,-9.93,-1.57,-0.03,0.01,0
95500,0.28,-9.94,-1.61,-0.03,0.01,0
95600,0.31,-9.91,-1.64,-0.03,0.01,0
95700,0.35,-9.87,-1.55,-0.03,0.01,0
95800,0.33,-9.97,-1.54,-0.03,0.01,0
95900,0.27,-9.95,-1.6,-0.03,0.01,0
96000,0.32,-9.94,-1.56,-0.03,0.01,0
96100,0.35,-9.88,-1.6,-0.03,0.01,0
96200,0.34,-9.94,-1.66,-0.03,0.01,0
96300,0.31,-9.91,-1.62,-0.03,0.01,0
96400,0.24,-9.92,-1.61,-0.03,0.01,0
96500,0.29,-9.9,-1.57,-0.03,0.01,0
96600,0.34,-9.96,-1.58,-0.03,0.01,0
96700,0.35,-9.9,-1.65,-0.03,0.01,0
96800,0.33,-9.92,-1.62,-0.03,0.01,0
96900,0.3,-9.84,-1.65,-0.03,0.01,0
97000,0.32,-9.93,-1.55,-0.03,0.01,0
97100,0.27,-9.9,-1.68,-0.03,0.01,0
97200,0.28,-9.88,-1.7,-0.03,0.01,0
97300,0.36,-9.94,-1.61,-0.03,0.01,0
97400,0.31,-9.84,-1.66,-0.03,0.01,0
97500,0.34,-9.86,-1.64,-0.03,0.01,0
97600,0.3,-9.94,-1.56,-0.03,0.01,0
97700,0.31,-9.9,-1.55,-0.03,0.01,0
97800,0.37,-9.9,-1.6,-0.03,0.01,0
97900,0.3,-9.93,-1.54,-0.03,0.01,0
98000,0.37,-9.86,-1.56,-0.03,0.01,0
98100,0.34,-9.95,-1.63,-0.03,0.01,0
98200,0.36,-9.94,-1.72,-0.03,0.01,0
98300,0.35,-9.94,-1.64,-0.03,0.01,0
98400,0.29,-9.84,-1.57,-0.03,0.01,0
98500,0.31,-9.92,-1.59,-0.03,0.01,0
98600,0.31,-9.92,-1.58,-0.03,0.01,0
98700,0.31,-9.95,-1.61,-0.03,0.01,0
98800,0.35,-9.94,-1.6,-0.03,0.01,0
98900,0.38,-9.95,-1.61,-0.03,0.01,0
99000,0.32,-9.91,-1.61,-0.03,0.01,0
99100,0.33,-9.95,-1.65,-0.03,0.01,0
99200,0.31,-9.93,-1.66,-0.03,0.01,0
